t,T,T_eff,L,rho,R,X
64256309.56271231,27704977.472679537,16822.24099106566,12.759470925583683,18.9559655206408,0.42053465802095025,0.9163992938430329
64521439.740781374,27569666.824840393,16784.629547454002,12.782574182512068,18.652407206977742,0.4228037211723121,0.9160157609077691
65042337.75720075,27649041.844021015,16815.87447452598,12.814397216224059,18.791492558802886,0.4217580088194165,0.9153587089051631
65302786.76541044,27556737.92626306,16791.29284460836,12.835741916833843,18.58083211497086,0.42334591864368704,0.9149899881290636
65563235.77362012,27697640.539255086,16837.77715125214,12.847719616200147,18.865194061546973,0.42120805835904823,0.9146891165881045
66086033.839267544,27637430.606156692,16826.572458282488,12.885633144385086,18.707128276387035,0.42239106443618424,0.9139862576876556
66347432.872091256,27737926.310134597,16860.77770690223,12.899514437376896,18.905901028530803,0.42090553512038303,0.9136690839681312
66608831.90491497,27603141.669668507,16823.285985725757,12.92281418573989,18.604633759974337,0.4231653071990382,0.9132869026668934
67124074.6763855,27682082.62825454,16854.436281790375,12.95501761376306,18.74218351978286,0.4221275543563789,0.9126296803311317
67381696.06212078,27590310.9846986,16829.999962801638,12.976593848370616,18.53341414589535,0.42370665642214494,0.9122611643239604
67639317.44785605,27730525.78578684,16876.32109314152,12.98872881700829,18.815185862311566,0.42158089943439164,0.9119600142405022
68157312.92165236,27670477.59885701,16865.177386202347,13.027139032109826,18.65794105118967,0.4227619166081685,0.9112560778092652
68416310.65855052,27771104.65394205,16899.46469133196,13.041200451956579,18.856155082336976,0.42127535172943353,0.9109382884914955
68675308.39544867,27636023.116031677,16861.859448328076,13.064821280348548,18.555360148886116,0.4235395468317724,0.9105555211496561
69184943.63079405,27715387.254377134,16893.176688300664,13.097375067202334,18.69318733258328,0.4224960414839022,0.9098983778462731
69439761.24846673,27623001.86644212,16868.535648468558,13.119232053716782,18.48389475854611,0.42408469696518236,0.909529746351446
69694578.86613943,27764144.41935771,16915.18670411621,13.131460587093484,18.76648910846751,0.4219452348451017,0.9092287752260344
70205814.64287578,27703688.216653705,16903.902578783327,13.170256323584402,18.608970778648864,0.4231324302520918,0.9085262697376407
70461432.53124395,27804695.00858713,16938.333512050624,13.18441786338983,18.807213234578004,0.4216404622680994,0.9082092931174414
70717050.41961212,27669168.765188262,16900.555747238934,13.208298741346695,18.50663242665012,0.4239109457636013,0.9078272402020471
71220178.68867287,27748535.22274759,16931.89797567049,13.241154578774985,18.64390505610501,0.42286798157841315,0.9071713562883253
71471742.82320324,27656328.383491386,16907.287335981273,13.263227555482693,18.43578259198414,0.42445329012417804,0.9068034937974443
71723306.95773362,27797147.77671134,16953.879659174552,13.275566970325464,18.716591789169545,0.4223198624214255,0.9065030036571068
72229038.87856936,27736953.273996096,16942.675724571152,13.314807748546864,18.560148665093777,0.42350311931413864,0.9058005447624646
72481904.83898725,27837718.677821025,16977.069330897422,13.329138911693976,18.757070065546845,0.4220158509772431,0.9054834046046176
72734770.79940513,27702524.0728865,16939.364077581413,13.353292298361481,18.45830803859413,0.4242805604645647,0.90510149556783
73232864.31140932,27781920.881992415,16970.759610120826,13.386553688199278,18.595005994134276,0.4232383274058265,0.9044449860667724
73481911.06741142,27689521.152800314,16946.075873895177,13.408912299542436,18.387232278856267,0.4248265424066183,0.9040768251369722
73730957.82341352,27830736.18160478,16992.839042057985,13.421385071088132,18.667728056626284,0.42268802265870214,0.9037760656959597
74230895.53647281,27770217.105851326,16981.531418087812,13.461075626124003,18.511144877645915,0.4238764974562581,0.9030739586434918
74480864.39300245,27871476.83928803,17016.109805098728,13.475534373542777,18.70830711105406,0.42238219244711545,0.9027571019063702
74730833.2495321,27735582.810617823,16978.159574489728,13.499994428700601,18.409207426837163,0.4246574360269839,0.9023752810567782
75222581.51046093,27815257.781512123,17009.664818858506,13.533554247069652,18.54592678433814,0.42361134562914915,0.9017200845525675
75468455.64092535,27722663.50688085,16984.897348320508,13.556150106424285,18.338542391464728,0.42520218980209357,0.9013525756744514
75714329.77138975,27864083.756419998,17031.763571580057,13.568714502145198,18.618361996858017,0.4230612747391201,0.9010524330318316
76208262.75725928,27803635.821264666,17020.46903251786,13.608821298769547,18.462486212656056,0.4242485522840346,0.9003511783360648
76455229.25019404,27904743.41309172,17055.032709440075,13.623425593065388,18.658540185850864,0.4227573915305311,0.900034620735277
76702195.7431288,27769120.30049219,17017.13205958219,13.648143216307085,18.361141044533703,0.4250276737475031,0.8996533584243869
77188707.49204917,27848693.841262862,17048.645731733395,13.68209858829713,18.497032213057583,0.42398427161238317,0.898997941944745
77431963.36650935,27756160.594531164,17023.88050221312,13.704963159708381,18.29053347013919,0.4255738878006969,0.8986304310682193
77675219.24096954,27897573.19063502,17070.7920394377,13.717668533455887,18.569208031784658,0.42343423656753715,0.8983301288289377
78163850.31586039,27837020.295961596,17059.466013955054,13.758252632858392,18.41363315303011,0.4246234110898602,0.8976287920466398
78408165.8533058,27938415.17085116,17094.154150237086,13.773009956452647,18.609478895809197,0.4231285791178222,0.8973122068703051
78652481.39075123,27802353.51748079,17056.090526130716,13.798043550040605,18.312283184459492,0.4254053346800228,0.896930857846189
79133238.40354553,27882209.695838194,17087.722014078132,13.832338046749806,18.44817623097061,0.42435821840834315,0.8962761312617791
79373616.90994267,27789365.550460607,17062.84054392292,13.855467840061516,18.241813434538724,0.42595242369731195,0.8959089227343503
79613995.41633981,27931212.015784185,17109.9286967198,13.868274190179362,18.52027270345553,0.4238068493342406,0.8956089868973808
80096658.00163653,27870539.531331792,17098.555902134212,13.909284403041255,18.36501228325419,0.42499780718768254,0.8949085874105751
80337989.2942849,27972024.42193663,17133.302706572747,13.92417581819158,18.56026140053392,0.423502261856617,0.8945924397963112
80579320.58693326,27835893.19884222,17095.183668100362,13.949483839903573,18.264055918695306,0.4257794411520483,0.8942116227428141
81054529.98377384,27915732.594367485,17126.843207521073,13.984144678646338,18.399324415053655,0.4247334559056463,0.8935573087102096
81292134.68219414,27822943.985283274,17101.958990362815,14.007531963538403,18.193847043896046,0.4263264232402917,0.893190406300132
81529739.38061443,27964727.691013314,17149.0724812108,14.020467407053372,18.471062832345037,0.42418287871605204,0.8928906016037765
82007125.47656895,27904076.862375267,17137.705480421653,14.061951789824185,18.316371834718417,0.425373678791623,0.8921902952114782
82245818.5245462,28005639.508100756,17172.51202642152,14.077004657346164,18.510979597194744,0.42387775901906666,0.8918741321524655
82484511.57252347,27869385.21247607,17134.325734690847,14.102617636562929,18.215635400919357,0.4261563741187558,0.8914933877609628
82954419.41342354,27949382.0231533,17166.06965540371,14.137656173906288,18.350627006450296,0.4251088318092299,0.8908392710108523
83189373.33387358,27856368.776023492,17141.097979051105,14.161323950443359,18.14545430464599,0.42670508171151783,0.8904724626107173
83424327.25432362,27998512.37023207,17188.36807576768,14.174378671584853,18.422290792885796,0.4245568827619898,0.8901727734114347
83896085.2873156,27937686.970513284,17176.940448544698,14.216317769378263,18.26778891232261,0.4257504367256169,0.8894730947119902
84131964.30381161,28039480.948858056,17211.850714658023,14.231509731671045,18.462086053429847,0.42425161740797523,0.8891572587584964
84367843.3203076,27902928.10140214,17173.54013615841,14.257422084808582,18.167253428753995,0.4265343437405582,0.8887768342193594
84832153.86314675,27983033.94333701,17205.348184283674,14.292814779023889,18.301890597162984,0.4254858404888898,0.8881234181045584
85064309.13456632,27889952.934931148,17180.334423112352,14.3167439033201,18.097354918615306,0.4270827814017255,0.8877570103263217
85296464.40598589,28032181.37412912,17227.67399250336,14.329916439909418,18.3732587099685,0.4249342140821762,0.8874576203068129
85762835.99660468,27971370.241548445,17216.246341913557,14.37232103612364,18.219323760456597,0.4261276148368189,0.8867583685109581
85996021.79191408,28073180.974475138,17251.1959282124,14.387670716285779,18.412862905243315,0.4246293319631069,0.8864426708924291
86229207.58722347,27936620.742521007,17212.851738677808,14.413879730503654,18.11913394448454,0.4269115963216568,0.8860625204024877
86688376.1506608,28016787.62160195,17244.715241877344,14.449665599879207,18.253295208074682,0.42586309343258427,0.8854092211103314
86917960.43237945,27923601.174664605,17219.650859555994,14.47387755189449,18.049306363613926,0.42746142066497517,0.8850429133667679
87147544.71409813,28066027.22990315,17267.097673532357,14.487180671805113,18.324497236505216,0.4253107967927891,0.8847435668000299
87608611.66281809,28005088.99740545,17255.62688965758,14.530064310842555,18.170837875431335,0.4265062953154908,0.8840446710875651
87839145.13717806,28107124.830495026,17290.680029681404,14.545564720477866,18.364046016366604,0.4250052611388361,0.8837291535962559
88069678.61153805,27970252.00712903,17252.208494561735,14.572088812183011,18.07079595677619,0.42729190930277394,0.8833491761142042
88523439.19336052,28050583.54541741,17284.154353128797,14.608239266536685,18.204712070061007,0.42624159228117225,0.8826965010743876
88750319.48427176,27957238.535692923,17259.02030318872,14.632725291974896,18.00117347213932,0.42784207442454714,0.8823305223403267
88977199.77518299,28099887.122208465,17306.57963135651,14.6461449912924,18.27571111902209,0.42568890933515796,0.882031466626348
89432876.11575797,28038898.123510137,17295.086806938736,14.689496243409655,18.12249261970755,0.4268852212524723,0.8813331682189417
89660714.28604546,28141003.039441794,17330.194420541964,14.705149563749817,18.31505591529581,0.4253838661129703,0.8810178993894094
89888552.45633295,28004062.119527724,17291.669509528943,14.73197413952292,18.02278679183981,0.42767098015845983,0.8806382738018129
90337173.74019064,28084440.77425174,17323.66481483936,14.768516585047518,18.156207155585992,0.4266208276565047,0.879985884328397
90561484.38211948,27991039.650343128,17298.494314936957,14.793284133617192,17.95331824052324,0.4282218801027292,0.8796201071908263
90785795.02404833,28133798.440413993,17346.13324365074,14.806835969389804,18.22697000832108,0.42606801939322664,0.8793211575088377
91236340.44562598,28072743.672244005,17334.61690391321,14.850678358596921,18.074149043650376,0.42726548416746984,0.8786231553111689
91461613.1564148,28175003.26580262,17369.807017386815,14.866491196819117,18.26623545655632,0.42576250572808866,0.8783080077096641
91686885.86720362,28037845.74004236,17331.184492738623,14.893635592225493,17.974639769686224,0.42805249408733353,0.8779285434778642
92130346.17335117,28118372.494947746,17363.25917806165,14.930562316121843,18.107773321981295,0.42700085757389716,0.8772765877312125
92352076.32642496,28024801.62206866,17338.016435399848,14.955616207116913,17.90530827473084,0.42860427266421053,0.8769110422146044
92573806.47949873,28167818.319772054,17385.77999806175,14.969290914084132,18.178374395584818,0.42644734582721017,0.8766122994231005
93019093.16177177,28106666.957678147,17374.227589700506,15.01361414765505,18.02590051937746,0.4276463539714774,0.875914868360605
93241736.50290829,28209064.011614323,17409.4934300362,15.029580238431052,18.217481547978974,0.42614197816776433,0.8755999812909518
93464379.8440448,28071737.984460898,17370.78652198843,15.05703702753268,17.926661961855313,0.4284340249825399,0.8752208343649014
93902716.5954568,28152346.707798924,17402.919864697506,15.094353070735915,18.059377417258705,0.42738194602802887,0.8745693290196477
94121884.9711628,28058700.865720034,17377.633910232682,15.119690777940551,17.857526672713558,0.4289862061125723,0.8742040590085217
94341053.34686878,28201838.18775343,17425.479638565448,15.13349506573718,18.129732441816707,0.426828390398246,0.8739055030311045
94781278.30147019,28140644.927615143,17413.910224660885,15.178314369723442,17.977707083936433,0.4280281482648854,0.8732084498729112
95001390.7787709,28243146.77531804,17449.24293740786,15.194443376857631,18.16871241817504,0.42652292620512205,0.8728937082856093
95221503.2560716,28105682.67131781,17410.462058202833,15.2222209159761,17.878725646683403,0.428816588056018,0.8725147824352226
95654860.31552815,28186401.26266136,17442.66414938188,15.259937182901622,18.01107364347541,0.42776366921218856,0.8718636036752271
95871538.84525642,28092619.367516346,17417.316765048236,15.28556891732218,17.809712107245133,0.42936976949126243,0.8714985256341727
96088217.3749847,28235977.398343943,17465.276384333152,15.299503336640795,18.081255590440918,0.42720950022270987,0.8712001176102574
96523366.59580575,28174683.165593043,17453.670515354956,15.344820158058456,17.929564609845645,0.4284109037615501,0.8705035374330189
96740941.20621628,28277349.954342265,17489.08812147487,15.361107318946459,18.12011791622786,0.42690386869439606,0.870189014390378
96958515.8166268,28139669.502798267,17450.20842192038,15.389209550330516,17.830809046913195,0.42920036302562126,0.8698103440367815
97386842.4772238,28220503.152753677,17482.479126849106,15.427319549897225,17.962807088764922,0.4281464641222016,0.8691596618988178
97601005.8075223,28126608.657294426,17457.076579104447,15.453242015355723,17.761985097019473,0.42975400222056787,0.8687948681303299
97815169.1378208,28270136.568412106,17505.133578997113,15.467305076226852,18.032768437678243,0.4275920562786496,0.8684966788994501
98245313.51506239,28208789.545373745,17493.506301454316,15.513123501509506,17.88150745674863,0.42879435003222405,0.8678005664854869
98460385.7036832,28311556.771875344,17528.989061269054,15.529574239839945,18.07147930054254,0.42728652345069557,0.8674862348080524
98675457.892304,28173752.142320603,17490.039037193746,15.558000678663333,17.78303167748419,0.42958439441773766,0.86710783617914
99098910.29064032,28254674.820566736,17522.372021581195,15.596519568283608,17.91462191718504,0.42852998401987996,0.8664574891286936
99310636.48980847,28160674.611522928,17496.91724312782,15.622740542263651,17.71434931054375,0.4301388756494661,0.8660929030514444
99522362.68897663,28304379.102708418,17545.0746194997,15.636938109741422,17.984383305775268,0.4279751770379542,0.8657948567426879
99761181.34448832,28269835.826963678,17538.51854661281,15.662943486463503,17.899428919862178,0.42865119484585246,0.8654041330035951
99880590.67224416,28294910.520383593,17548.354877286733,15.673872875663266,17.940964183454497,0.4283201480231709,0.8652194838553339
100000000.0,28264779.68764636,17541.09759808989,15.687572580750455,17.87305434733629,0.42886193919386073,0.865020308066609
